Employee ID,Assessment,Score,Product,Pass/Fail,Sum,Employee,Queue,Scheduled,Avg Score,Gender,Coach, ActiveStartDate,Department,Date of Termination,QNH Score,Outcome,Length of Service
10,RM Certification: Technical Knowledge,92,RM12,True,1,Dr. Katherine Schneider,Technical,,96.5,,,,,,,,
11,RM Certification: Technical Knowledge,88,RM12,True,1,Briana Lopez,Technical,,99.0,,,,,,,,
12,RM Certification: Technical Knowledge,92,RM12,True,1,Brooke Cook,Technical,Yes,,,,,,,,,
13,RM Certification: Technical Knowledge,96,RM12,True,1,John Nelson,Technical,Yes,,,,,,,,,
14,RM Certification: Technical Knowledge,88,RM12,True,1,,,,,,,,,,,,
15,RM Certification: Technical Knowledge,81,RM12,True,1,,,,,,,,,,,,
16,RM Certification: Technical Knowledge,81,RM12,True,1,,,,,,,,,,,,
17,RM Certification: Technical Knowledge,92,RM12,True,1,,,,,,,,,,,,
18,RM Certification: Technical Knowledge,96,RM12,True,1,Sarah Howard,Scripting,Yes,98.4,,,,,,,,
19,RM Certification: Technical Knowledge,92,RM12,True,1,Jacqueline Austin,Scripting,,90.66666666666667,,,,,,,,
20,RM Certification: Technical Knowledge,88,RM12,True,1,Jennifer Cohen,Scripting,,96.0,,,,,,,,
21,RM Certification: Technical Knowledge,85,RM12,True,1,Steven Walls,Scripting,,98.0,,,,,,,,
22,RM Certification: Technical Knowledge,100,RM12,True,1,Ashley Garrett,Scripting,,95.0,,,,,,,,
23,RM Certification: Technical Knowledge,100,RM12,True,1,Peggy Scott,Scripting,Yes,,,,,,,,,
24,RM Certification: Technical Knowledge,81,RM12,True,1,Mrs. Robin Lee,Scripting,Yes,,,,,,,,,
25,RM Certification: Technical Knowledge,96,RM12,True,1,,,,,,,,,,,,
26,RM Certification: Technical Knowledge,92,RM12,True,1,,,,,,,,,,,,
27,RM Certification: Technical Knowledge,81,RM12,True,1,Bethany Johnson,General,,90.6,,,,,,,,
28,RM Certification: Technical Knowledge,96,RM12,True,1,Antonio Moore,General,,95.8,,,,,,,,
29,RM Certification: Technical Knowledge,92,RM12,True,1,Benjamin Davis,General,Yes,96.66666666666667,,,,,,,,
30,RM Certification: Technical Knowledge,85,RM12,True,1,Michelle Day,General,,100.0,,,,,,,,
31,RM Certification: Technical Knowledge,92,RM12,True,1,Barbara Conner,General,,100.0,,,,,,,,
32,RM Certification: Technical Knowledge,92,RM12,True,1,Ashley Dickerson,General,,97.33333333333333,,,,,,,,
33,RM Certification: Technical Knowledge,88,RM12,True,1,Matthew Becker,General,,98.66666666666667,,,,,,,,
34,RM Certification: Technical Knowledge,96,RM12,True,1,Carrie Moore,General,Yes,93.0,,,,,,,,
35,RM Certification: Technical Knowledge,100,RM12,True,1,Joshua Garner,General,Yes,99.0,,,,,,,,
36,RM Certification: Technical Knowledge,96,RM12,True,1,Ronald Mcgee,General,Yes,95.0,,,,,,,,
37,RM Certification: Technical Knowledge,100,RM12,True,1,William Phillips,General,Yes,90.5,,,,,,,,
38,RM Certification: Technical Knowledge,88,RM12,True,1,,,,,,,,,,,,
39,RM Certification: Technical Knowledge,100,RM12,True,1,Melissa Smith,General,Yes,,,,,,,,,
40,RM Certification: Technical Knowledge,88,RM12,True,1,,,,,,,,,,,,
41,RM Certification: Technical Knowledge,88,RM12,True,1,,,,,,,,,,,,
42,RM Certification: Technical Knowledge,100,RM12,True,1,,,,,,,,,,,,
43,RM Certification: Technical Knowledge,85,RM12,True,1,Jacob Miller,Finance,,80.0,,,,,,,,
44,RM Certification: Technical Knowledge,85,RM12,True,1,Thomas Lewis,Finance,,96.66666666666667,,,,,,,,
45,RM Certification: Technical Knowledge,100,RM12,True,1,Victoria Carey,Finance,,97.5,,,,,,,,
46,RM Certification: Technical Knowledge,100,RM12,True,1,Tracy Walker,Finance,,100.0,,,,,,,,
47,RM Certification: Technical Knowledge,85,RM12,True,1,William Ortiz,Finance,,98.0,,,,,,,,
48,RM Certification: Technical Knowledge,88,RM12,True,1,Amy Velazquez,Finance,,97.33333333333333,,,,,,,,
49,RM Certification: Technical Knowledge,92,RM12,True,1,Heather Roberson,Finance,,97.33333333333333,,,,,,,,
50,RM Certification: Technical Knowledge,81,RM12,True,1,Kathleen Hanson,Finance,,95.0,F,Morgan Walker,2019-11-11,Customer Success,,87.0,Met QNH,4.0
51,RM Certification: Technical Knowledge,92,RM12,True,1,Katie Anderson,Finance,,96.0,,,,,,,,
52,RM Certification: Technical Knowledge,92,RM12,True,1,Sarah Conner,Finance,,97.0,,,,,,,,
53,RM Certification: Technical Knowledge,92,RM12,True,1,Bryan Ortega,Finance,Yes,,,,,,,,,
54,RM Certification: Technical Knowledge,100,RM12,True,1,Ann Zimmerman,Finance,Yes,,M,Don Paquette,2019-01-07,Implementation,,97.0,Met QNH,4.83
55,RM Certification: Technical Knowledge,92,RM12,True,1,Pamela Jacobs,Finance,Yes,,,,,,,,,
56,RM Certification: Technical Knowledge,92,RM12,True,1,Joe Rodriguez,Finance,Yes,,,,,,,,,
57,RM Certification: Technical Knowledge,96,RM12,True,1,,,,,,,,,,,,
58,RM Certification: Technical Knowledge,92,RM12,True,1,Gloria Moreno,Finance,Yes,,,,,,,,,
59,RM Certification: Technical Knowledge,96,RM12,True,1,,,,,,,,,,,,
60,RM Certification: Technical Knowledge,96,RM12,True,1,,,,,,,,,,,,
61,RM Certification: Technical Knowledge,92,RM12,True,1,,,,,M,LCS,2020-02-03,PDC,,98.0,Met QNH,3.75
62,RM Certification: Technical Knowledge,81,RM12,True,1,,,,,,,,,,,,
63,RM Certification: Technical Knowledge,88,RM12,True,1,,,,,,,,,,,,
64,RM Certification: Technical Knowledge,96,RM12,True,1,,,,,,,,,,,,
65,RM Certification: Technical Knowledge,96,RM12,True,1,,,,,,,,,,,,
66,RM Certification: Technical Knowledge,92,RM12,True,1,,,,,,,,,,,,
67,RM Certification: Technical Knowledge,85,RM12,True,1,Kevin Jones,Mobile,,94.0,,,,,,,,
68,RM Certification: Technical Knowledge,81,RM12,True,1,Jay Bond,Integrations,,98.0,,,,,,,,
69,RM Certification: Technical Knowledge,70,RM12,False,0,Matthew Stanley,Integrations,,97.33333333333333,,,,,,,,
70,RM Certification: Technical Knowledge,92,RM12,True,1,John Peters,Integrations,,95.33333333333333,,,,,,,,
71,RM Certification: Technical Knowledge,81,RM12,True,1,Kevin Nguyen,Integrations,,99.33333333333333,,,,,,,,
72,RM Certification: Technical Knowledge,92,RM12,True,1,Ronald Hammond,Mobile,Yes,96.5,,,,,,,,
73,RM Certification: Technical Knowledge,88,RM12,True,1,John Peterson,Integrations,Yes,96.0,,,,,,,,
74,RM Certification: Technical Knowledge,88,RM12,True,1,Drew Williams,Mobile,Yes,,,,,,,,,
75,RM Certification: Technical Knowledge,92,RM12,True,1,Scott Holloway,Mobile,Yes,,,,,,,,,
76,RM Certification: Technical Knowledge,92,RM12,True,1,Betty Anderson,Mobile,Yes,99.0,,,,,,,,
77,RM Certification: Technical Knowledge,82,RM12,True,1,,,,,,,,,,,,
78,RM Certification: Technical Knowledge,80,RM12,True,1,,,,,,,,,,,,
79,RM Certification: Technical Knowledge,85,RM12,True,1,,,,,,,,,,,,
80,RM Certification: Technical Knowledge,85,RM12,True,1,John Escobar,Integrations,Yes,,,,,,,,,
81,RM Certification: Technical Knowledge,100,RM12,True,1,,,,,,,,,,,,
82,RM Certification: Technical Knowledge,100,RM12,True,1,Mark Williams,Email,,100.0,,,,,,,,
1,FBM Certification Assessment,94,RM12,True,1,,,,,F,Sabrina Clore,2009-10-12,Product Support,,74.7,Not Met QNH,14.08
2,FBM Certification Assessment,98,RM12,True,1,,,,,F,LCS,2012-01-23,PDC,,82.6,Met QNH,11.83
3,FBM Certification Assessment,92,RM12,True,1,Peter Parks,Technical,,97.33333333333333,,,,,,,,
4,FBM Certification Assessment,100,RM12,True,1,Brandi Hill,Technical,,98.0,,,,,,,,
5,FBM Certification Assessment,86,RM12,True,1,Dr. Deborah Wilson,Technical,,98.0,,,,,,,,
6,FBM Certification Assessment,96,RM12,True,1,Robert Collins,Technical,,94.0,,,,,,,,
7,FBM Certification Assessment,83,RM12,True,1,Kevin Conrad,Technical,Yes,91.5,,,,,,,,
8,FBM Certification Assessment,92,RM12,True,1,Jesse Marshall,Technical,,98.0,,,,,,,,
9,FBM Certification Assessment,80,RM12,True,1,Jennifer Koch,Technical,Yes,98.0,,,,,,,,
10,FBM Certification Assessment,91,RM12,True,1,Dr. Katherine Schneider,Technical,,96.5,,,,,,,,
11,FBM Certification Assessment,91,RM12,True,1,Briana Lopez,Technical,,99.0,,,,,,,,
12,FBM Certification Assessment,100,RM12,True,1,Brooke Cook,Technical,Yes,,,,,,,,,
13,FBM Certification Assessment,90,RM12,True,1,John Nelson,Technical,Yes,,,,,,,,,
14,FBM Certification Assessment,67,RM12,False,0,,,,,,,,,,,,
15,FBM Certification Assessment,99,RMX,True,1,,,,,,,,,,,,
16,FBM Certification Assessment,90,RM12,True,1,,,,,,,,,,,,
17,FBM Certification Assessment,87,RM12,True,1,,,,,,,,,,,,
18,FBM Certification Assessment,95,RM12,True,1,Sarah Howard,Scripting,Yes,98.4,,,,,,,,
19,FBM Certification Assessment,86,RM12,True,1,Jacqueline Austin,Scripting,,90.66666666666667,,,,,,,,
20,FBM Certification Assessment,89,RM12,True,1,Jennifer Cohen,Scripting,,96.0,,,,,,,,
21,FBM Certification Assessment,95,RM12,True,1,Steven Walls,Scripting,,98.0,,,,,,,,
22,FBM Certification Assessment,86,RM12,True,1,Ashley Garrett,Scripting,,95.0,,,,,,,,
23,FBM Certification Assessment,98,RM12,True,1,Peggy Scott,Scripting,Yes,,,,,,,,,
24,FBM Certification Assessment,99,RM12,True,1,Mrs. Robin Lee,Scripting,Yes,,,,,,,,,
25,FBM Certification Assessment,90,RM12,True,1,,,,,,,,,,,,
26,FBM Certification Assessment,92,RM12,True,1,,,,,,,,,,,,
27,FBM Certification Assessment,90,RM12,True,1,Bethany Johnson,General,,90.6,,,,,,,,
28,FBM Certification Assessment,79,RM12,False,0,Antonio Moore,General,,95.8,,,,,,,,
29,FBM Certification Assessment,89,RM12,True,1,Benjamin Davis,General,Yes,96.66666666666667,,,,,,,,
30,FBM Certification Assessment,84,RM12,True,1,Michelle Day,General,,100.0,,,,,,,,
31,FBM Certification Assessment,97,RM12,True,1,Barbara Conner,General,,100.0,,,,,,,,
32,FBM Certification Assessment,97,RM12,True,1,Ashley Dickerson,General,,97.33333333333333,,,,,,,,
33,FBM Certification Assessment,98,RM12,True,1,Matthew Becker,General,,98.66666666666667,,,,,,,,
34,FBM Certification Assessment,87,RM12,True,1,Carrie Moore,General,Yes,93.0,,,,,,,,
35,FBM Certification Assessment,89,RM12,True,1,Joshua Garner,General,Yes,99.0,,,,,,,,
36,FBM Certification Assessment,94,RM12,True,1,Ronald Mcgee,General,Yes,95.0,,,,,,,,
37,FBM Certification Assessment,89,RM12,True,1,William Phillips,General,Yes,90.5,,,,,,,,
38,FBM Certification Assessment,93,RM12,True,1,,,,,,,,,,,,
39,FBM Certification Assessment,95,RM12,True,1,Melissa Smith,General,Yes,,,,,,,,,
40,FBM Certification Assessment,81,RM12,True,1,,,,,,,,,,,,
41,FBM Certification Assessment,90,RM12,True,1,,,,,,,,,,,,
42,FBM Certification Assessment,96,RM12,True,1,,,,,,,,,,,,
43,FBM Certification Assessment,89,RM12,True,1,Jacob Miller,Finance,,80.0,,,,,,,,
44,FBM Certification Assessment,100,RM12,True,1,Thomas Lewis,Finance,,96.66666666666667,,,,,,,,
45,FBM Certification Assessment,90,RM12,True,1,Victoria Carey,Finance,,97.5,,,,,,,,
46,FBM Certification Assessment,80,RM12,True,1,Tracy Walker,Finance,,100.0,,,,,,,,
47,FBM Certification Assessment,89,RM12,True,1,William Ortiz,Finance,,98.0,,,,,,,,
48,FBM Certification Assessment,92,RM12,True,1,Amy Velazquez,Finance,,97.33333333333333,,,,,,,,
49,FBM Certification Assessment,92,RM12,True,1,Heather Roberson,Finance,,97.33333333333333,,,,,,,,
50,FBM Certification Assessment,96,RM12,True,1,Kathleen Hanson,Finance,,95.0,F,Morgan Walker,2019-11-11,Customer Success,,87.0,Met QNH,4.0
51,FBM Certification Assessment,87,RM12,True,1,Katie Anderson,Finance,,96.0,,,,,,,,
52,FBM Certification Assessment,70,RM12,False,0,Sarah Conner,Finance,,97.0,,,,,,,,
53,FBM Certification Assessment,95,RM12,True,1,Bryan Ortega,Finance,Yes,,,,,,,,,
54,FBM Certification Assessment,97,RM12,True,1,Ann Zimmerman,Finance,Yes,,M,Don Paquette,2019-01-07,Implementation,,97.0,Met QNH,4.83
55,FBM Certification Assessment,41,RM12,False,0,Pamela Jacobs,Finance,Yes,,,,,,,,,
56,FBM Certification Assessment,90,RM12,True,1,Joe Rodriguez,Finance,Yes,,,,,,,,,
